chr	site	strand	count
chrXIII	515025	+	11
chrXIII	515026	+	1
chrXIII	515221	+	15
chrXIII	515326	+	11
chrXIII	515372	+	5
chrXIII	517481	+	1
chrXIII	517516	+	1
chrXIII	517534	+	12
chrXIII	517585	+	1
chrXIII	517611	+	2
chrXIII	517745	+	6
chrXIII	517776	+	4
chrXIII	518084	+	1
chrXIII	518090	+	1
chrXIII	518107	+	7
chrXIII	518108	+	1
chrXIII	518160	+	1
chrXIII	518161	+	3
chrXIII	518203	+	3
chrXIII	52258	+	23
chrXIII	523701	+	2
chrXIII	526584	+	8
chrXIII	526632	+	6
chrXIII	526831	+	2
chrXIII	527385	+	2
chrXIII	527862	+	1
chrXIII	528640	+	8
chrXIII	528826	+	4
chrXIII	528827	+	6
chrXIII	531124	-	1
chrXIII	531810	+	1
chrXIII	531844	+	9
chrXIII	533118	-	2
chrXIII	533179	-	11
chrXIII	533231	-	2
chrXIII	533569	-	1
chrXIII	533715	-	3
chrXIII	533719	-	1
chrXIII	533751	-	19
chrXIII	533753	-	1
chrXIII	533798	-	4
chrXIII	533800	-	2
chrXIII	533801	-	2
chrXIII	533894	-	1
chrXIII	534075	-	1
chrXIII	534076	-	4
chrXIII	534161	-	1
chrXIII	534245	-	1
chrXIII	534246	-	19
chrXIII	534249	-	7
chrXIII	534296	-	2
chrXIII	534368	-	3
chrXIII	534530	-	1
chrXIII	534532	-	42
chrXIII	534596	-	11
chrXIII	534675	-	1
chrXIII	534676	-	15
chrXIII	534677	-	1
chrXIII	534684	-	2
chrXIII	534731	-	2
chrXIII	535457	-	1
chrXIII	537010	-	1
chrXIII	537542	-	1
chrXIII	537980	+	1
chrXIII	538019	+	3
chrXIII	538067	+	1
chrXIII	539444	-	11
chrXIII	539704	-	1
chrXIII	541500	-	6
chrXIII	541501	-	6
chrXIII	541502	-	2
chrXIII	546699	+	1
chrXIII	547684	+	14
chrXIII	547685	+	5
chrXIII	548023	+	1
chrXIII	550130	-	9
chrXIII	550132	-	1
chrXIII	550134	-	1
chrXIII	550139	-	1
chrXIII	550140	-	16
chrXIII	550144	-	1
chrXIII	550145	-	7
chrXIII	550147	-	1
chrXIII	550149	-	1
chrXIII	550156	-	1
chrXIII	550158	-	9
chrXIII	550162	-	9
chrXIII	550163	-	1
chrXIII	550170	-	3
chrXIII	550173	-	10
chrXIII	550174	-	1
chrXIII	550180	-	2
chrXIII	550187	-	3
chrXIII	550188	-	1
chrXIII	550196	-	7
chrXIII	550197	-	1
chrXIII	550203	-	4
chrXIII	550211	-	1
chrXIII	550212	-	1
chrXIII	550245	-	1
chrXIII	550256	-	2
chrXIII	550261	-	1
chrXIII	550267	-	2
chrXIII	550268	-	1
chrXIII	550269	-	1
chrXIII	550287	-	1
chrXIII	550288	-	11
chrXIII	550289	-	1
chrXIII	550290	-	2
chrXIII	550292	-	7
chrXIII	550294	-	10
chrXIII	550296	-	2
chrXIII	550307	-	15
chrXIII	550309	-	1
chrXIII	550312	-	2
chrXIII	550324	-	1
chrXIII	550327	-	9
chrXIII	550344	-	1
chrXIII	550345	-	2
chrXIII	550346	-	89
chrXIII	550347	-	1
chrXIII	550352	-	24
chrXIII	550361	-	3
chrXIII	550363	-	27
chrXIII	550364	-	1
chrXIII	550372	-	1
chrXIII	550387	-	1
chrXIII	550392	-	6
chrXIII	550393	-	15
chrXIII	550397	-	3
chrXIII	550398	-	25
chrXIII	550399	-	44
chrXIII	550400	-	4
chrXIII	550409	-	3
chrXIII	550412	-	2
chrXIII	550423	-	8
chrXIII	550426	-	3
chrXIII	550433	-	2
chrXIII	550437	-	2
chrXIII	550440	-	1
chrXIII	550444	-	2
chrXIII	550469	-	2
chrXIII	550472	-	2
chrXIII	550491	-	3
chrXIII	550494	-	1
chrXIII	550510	-	1
chrXIII	550522	-	3
chrXIII	550523	-	6
chrXIII	550554	-	3
chrXIII	550557	-	18
chrXIII	550562	-	2
chrXIII	550563	-	3
chrXIII	550568	-	2
chrXIII	550591	-	5
chrXIII	550607	-	1
chrXIII	550609	-	3
chrXIII	550614	-	4
chrXIII	550619	-	12
chrXIII	550625	-	16
chrXIII	550632	-	3
chrXIII	550636	-	1
chrXIII	550637	-	5
chrXIII	550639	-	16
chrXIII	550647	-	2
chrXIII	550649	-	1
chrXIII	550650	-	5
chrXIII	550651	-	7
chrXIII	550654	-	1
chrXIII	550656	-	7
chrXIII	550663	-	1
chrXIII	550667	-	1
chrXIII	550670	-	9
chrXIII	550671	-	2
chrXIII	550674	-	6
chrXIII	550698	-	1
chrXIII	550702	-	1
chrXIII	550705	-	38
chrXIII	550715	-	3
chrXIII	550722	-	1
chrXIII	550723	-	1
chrXIII	550724	-	11
chrXIII	550729	-	2
chrXIII	550730	-	6
chrXIII	550731	-	46
chrXIII	550733	-	21
chrXIII	550742	-	5
chrXIII	550756	-	1
chrXIII	550757	-	22
chrXIII	550761	-	1
chrXIII	550765	-	8
chrXIII	550772	-	3
chrXIII	550777	-	13
chrXIII	550780	-	1
chrXIII	550781	-	1
chrXIII	550782	-	4
chrXIII	550783	-	2
chrXIII	550784	-	2
chrXIII	550787	-	22
chrXIII	550788	-	21
chrXIII	550795	-	21
chrXIII	550813	-	1
chrXIII	550893	-	2
chrXIII	550906	-	1
chrXIII	550907	-	5
chrXIII	550920	-	1
chrXIII	550922	-	2
chrXIII	550923	-	1
chrXIII	550938	-	12
chrXIII	550942	-	1
chrXIII	550950	-	2
chrXIII	550960	-	5
chrXIII	550991	-	4
chrXIII	550992	-	1
chrXIII	550993	-	8
chrXIII	551002	-	1
chrXIII	551019	-	1
chrXIII	551022	-	11
chrXIII	551050	-	6
chrXIII	551068	-	1
chrXIII	551074	-	1
chrXIII	551111	-	5
chrXIII	551113	-	1
chrXIII	551115	-	3
chrXIII	551120	-	4
chrXIII	551141	-	1
chrXIII	551142	-	1
chrXIII	551143	-	20
chrXIII	551145	-	1
chrXIII	551147	-	1
chrXIII	551158	-	20
chrXIII	551170	-	9
chrXIII	551177	-	1
chrXIII	551187	-	16
chrXIII	551197	-	1
chrXIII	551198	-	30
chrXIII	551201	-	13
chrXIII	551204	-	2
chrXIII	551219	-	1
chrXIII	551229	-	6
chrXIII	551236	-	3
chrXIII	551239	-	8
chrXIII	551905	+	27
chrXIII	551906	+	2
chrXIII	551910	+	7
chrXIII	551918	+	1
chrXIII	551938	+	4
chrXIII	551952	+	16
chrXIII	551953	+	1
chrXIII	551971	+	6
chrXIII	551972	+	5
chrXIII	552000	+	3
chrXIII	552011	+	4
chrXIII	552044	+	1
chrXIII	552055	+	1
chrXIII	552069	+	12
chrXIII	552127	+	1
chrXIII	552138	+	7
chrXIII	552151	+	1
chrXIII	552152	+	1
chrXIII	552155	+	14
chrXIII	552156	+	2
chrXIII	552160	+	1
chrXIII	552174	+	4
chrXIII	552183	+	1
chrXIII	552199	+	9
chrXIII	552209	+	1
chrXIII	552237	+	1
chrXIII	552245	+	2
chrXIII	552256	+	6
chrXIII	552257	+	1
chrXIII	552319	+	5
chrXIII	552335	+	1
chrXIII	552348	+	8
chrXIII	552350	+	1
chrXIII	552375	+	6
chrXIII	552460	+	1
chrXIII	552490	+	11
chrXIII	552495	+	11
chrXIII	552500	+	4
chrXIII	552507	+	1
chrXIII	552508	+	1
chrXIII	552510	+	9
chrXIII	552511	+	2
chrXIII	552515	+	1
chrXIII	552517	+	1
chrXIII	552520	+	2
chrXIII	552521	+	1
chrXIII	552528	+	15
chrXIII	552532	+	9
chrXIII	552534	+	3
chrXIII	552545	+	1
chrXIII	552546	+	4
chrXIII	552549	+	1
chrXIII	552551	+	3
chrXIII	552552	+	1
chrXIII	552553	+	1
chrXIII	552554	+	35
chrXIII	552556	+	2
chrXIII	552574	+	13
chrXIII	552578	+	1
chrXIII	552581	+	2
chrXIII	552586	+	1
chrXIII	552590	+	1
chrXIII	552600	+	4
chrXIII	552604	+	6
chrXIII	552608	+	1
chrXIII	552616	+	1
chrXIII	552625	+	2
chrXIII	552638	+	3
chrXIII	552639	+	1
chrXIII	552665	+	26
chrXIII	552666	+	1
chrXIII	552667	+	1
chrXIII	552671	+	9
chrXIII	552675	+	3
chrXIII	552694	+	13
chrXIII	552696	+	14
chrXIII	552703	+	5
chrXIII	552704	+	1
chrXIII	552713	+	10
chrXIII	552714	+	1
chrXIII	552731	+	1
chrXIII	552736	+	1
chrXIII	552737	+	5
chrXIII	552738	+	1
chrXIII	552745	+	4
chrXIII	552758	+	10
chrXIII	552766	+	16
chrXIII	552799	+	18
chrXIII	552808	+	18
chrXIII	552809	+	1
chrXIII	552810	+	4
chrXIII	552816	+	1
chrXIII	552822	+	2
chrXIII	552824	+	2
chrXIII	552829	+	10
chrXIII	552831	+	1
chrXIII	552834	+	12
chrXIII	552837	+	1
chrXIII	552855	+	1
chrXIII	552857	+	4
chrXIII	552879	+	2
chrXIII	552884	+	1
chrXIII	552894	+	2
chrXIII	552899	+	6
chrXIII	552901	+	4
chrXIII	552904	+	1
chrXIII	552907	+	2
chrXIII	552918	+	4
chrXIII	552919	+	12
chrXIII	552920	+	2
chrXIII	552921	+	3
chrXIII	552922	+	5
chrXIII	552923	+	6
chrXIII	552931	+	1
chrXIII	552936	+	4
chrXIII	552938	+	2
chrXIII	552939	+	6
chrXIII	552940	+	5
chrXIII	552941	+	5
chrXIII	552944	+	9
chrXIII	552946	+	2
chrXIII	552949	+	1
chrXIII	552951	+	1
chrXIII	554629	-	1
chrXIII	554676	-	2
chrXIII	554688	-	6
chrXIII	554733	-	5
chrXIII	554913	-	23
chrXIII	554929	-	1
chrXIII	555677	-	7
chrXIII	555701	-	13
chrXIII	555706	-	4
chrXIII	555724	-	4
chrXIII	555736	-	1
chrXIII	555852	-	16
chrXIII	555853	-	9
chrXIII	555977	-	2
chrXIII	556218	-	1
chrXIII	556539	-	1
chrXIII	556583	-	1
chrXIII	556585	-	9
chrXIII	556591	-	12
chrXIII	556592	-	7
chrXIII	556596	-	1
chrXIII	557470	-	4
chrXIII	557509	-	1
chrXIII	557604	-	23
chrXIII	557605	-	1
chrXIII	557650	-	9
chrXIII	557673	-	1
chrXIII	557696	-	1
chrXIII	558025	-	2
chrXIII	558030	-	1
chrXIII	558159	-	5
chrXIII	558169	-	2
chrXIII	558188	-	1
chrXIII	558200	-	5
chrXIII	558209	-	1
chrXIII	558233	-	2
chrXIII	558253	-	6
chrXIII	558299	-	14
chrXIII	558300	-	1
chrXIII	558319	-	2
chrXIII	558355	-	1
chrXIII	558356	-	10
chrXIII	558361	-	8
chrXIII	558384	-	3
chrXIII	558418	-	3
chrXIII	558419	-	2
chrXIII	558424	-	2
chrXIII	558425	-	8
chrXIII	558443	-	3
chrXIII	558447	-	1
chrXIII	558455	-	1
chrXIII	558456	-	1
chrXIII	558522	-	5
chrXIII	558573	-	5
chrXIII	55943	-	1
chrXIII	560366	+	2
chrXIII	560931	+	3
chrXIII	560932	+	12
chrXIII	561005	+	1
chrXIII	561010	+	2
chrXIII	561076	+	1
chrXIII	561102	+	2
chrXIII	561132	+	19
chrXIII	561133	+	1
chrXIII	561134	+	53
chrXIII	561135	+	2
chrXIII	561139	+	1
chrXIII	56135	+	1
chrXIII	561593	+	1
chrXIII	561608	+	21
chrXIII	561611	+	2
chrXIII	561658	+	8
chrXIII	561660	+	2
chrXIII	563563	+	16
chrXIII	563564	+	1
chrXIII	563959	+	2
chrXIII	564032	+	2
chrXIII	564397	+	1
chrXIII	564415	+	4
chrXIII	564479	-	1
chrXIII	56493	+	11
chrXIII	56494	+	1
chrXIII	56557	+	4
chrXIII	56559	+	7
chrXIII	56580	+	2
chrXIII	56581	+	1
chrXIII	56588	+	1
chrXIII	56619	+	3
chrXIII	56643	+	1
chrXIII	56650	+	3
chrXIII	56697	+	1
chrXIII	56703	+	3
chrXIII	56710	+	2
chrXIII	56712	+	1
chrXIII	56726	+	4
chrXIII	56729	+	3
chrXIII	56740	+	6
chrXIII	56779	+	1
chrXIII	56859	+	5
chrXIII	56887	+	1
chrXIII	56888	+	1
chrXIII	56923	+	1
chrXIII	571956	-	12
chrXIII	571962	-	5
chrXIII	572013	-	3
chrXIII	572221	+	2
chrXIII	572857	-	17
chrXIII	572859	-	1
chrXIII	572864	-	1
chrXIII	572865	-	5
chrXIII	572904	-	1
chrXIII	572911	-	1
chrXIII	572914	-	1
chrXIII	572917	-	2
chrXIII	572918	-	1
chrXIII	572920	-	4
chrXIII	572921	-	6
chrXIII	572922	-	5
chrXIII	572928	-	18
chrXIII	572939	-	1
chrXIII	572940	-	3
chrXIII	572941	-	2
chrXIII	572944	-	1
chrXIII	572946	-	1
chrXIII	572949	-	2
chrXIII	572956	-	4
chrXIII	572958	-	4
chrXIII	572959	-	31
chrXIII	572961	-	1
chrXIII	572962	-	15
chrXIII	572963	-	2
chrXIII	572966	-	3
chrXIII	57308	+	1
chrXIII	57315	+	3
chrXIII	57368	+	11
chrXIII	57378	+	28
chrXIII	57379	+	3
chrXIII	57380	+	1
chrXIII	57391	+	2
chrXIII	57412	+	8
chrXIII	57480	+	1
chrXIII	57503	+	2
chrXIII	577347	-	5
chrXIII	577742	+	3
chrXIII	578051	+	4
chrXIII	578397	+	5
chrXIII	578424	+	1
chrXIII	578474	+	1
chrXIII	578493	+	12
chrXIII	578494	+	1
chrXIII	578502	+	1
chrXIII	582907	-	2
chrXIII	583855	-	6
chrXIII	583868	-	7
chrXIII	583873	-	1
chrXIII	583919	-	2
chrXIII	583991	-	2
chrXIII	584018	-	7
chrXIII	584032	-	1
chrXIII	586633	-	1
chrXIII	586634	-	1
chrXIII	586641	-	2
chrXIII	586651	-	4
chrXIII	586667	-	2
chrXIII	586687	-	1
chrXIII	586701	-	1
chrXIII	586712	-	19
chrXIII	586713	-	32
chrXIII	586716	-	40
chrXIII	586717	-	2
chrXIII	586718	-	1
chrXIII	586719	-	1
chrXIII	586720	-	39
chrXIII	587706	+	1
chrXIII	588752	-	7
chrXIII	588833	-	2
chrXIII	588857	-	1
chrXIII	58936	+	3
chrXIII	589592	-	1
chrXIII	589593	-	10
chrXIII	589595	-	1
chrXIII	590780	-	3
chrXIII	591823	-	1
chrXIII	591887	-	12
chrXIII	592322	-	3
chrXIII	595012	+	1
chrXIII	595014	+	1
chrXIII	601077	-	1
chrXIII	601480	+	1
chrXIII	605110	-	2
chrXIII	605274	-	7
chrXIII	608633	-	1
chrXIII	608698	+	3
chrXIII	608746	+	3
chrXIII	608758	+	4
chrXIII	608759	+	1
chrXIII	608769	+	24
chrXIII	608770	+	1
chrXIII	608844	+	4
chrXIII	608878	+	3
chrXIII	608886	+	1
chrXIII	608907	+	2
chrXIII	608909	+	22
chrXIII	608913	+	2
chrXIII	608926	+	25
chrXIII	608934	+	1
chrXIII	608940	+	3
chrXIII	609117	+	34
chrXIII	609119	+	1
chrXIII	609126	+	3
chrXIII	609141	+	27
chrXIII	609143	+	1
chrXIII	609201	+	4
chrXIII	609398	+	11
chrXIII	609481	+	1
chrXIII	609506	+	3
chrXIII	609516	+	18
chrXIII	609517	+	2
chrXIII	609525	+	2
chrXIII	609552	+	9
chrXIII	609718	+	1
chrXIII	609773	+	10
chrXIII	609775	+	1
chrXIII	609869	+	2
chrXIII	609882	+	1
chrXIII	614414	+	1
chrXIII	617130	+	1
chrXIII	618484	+	2
chrXIII	618676	+	8
chrXIII	619007	+	1
chrXIII	619008	+	14
chrXIII	619009	+	1
chrXIII	619228	+	1
chrXIII	619241	+	1
chrXIII	619342	+	1
chrXIII	619360	+	6
chrXIII	619741	+	12
chrXIII	619793	+	1
chrXIII	62005	-	9
chrXIII	620663	+	2
chrXIII	620744	+	7
chrXIII	621592	+	1
chrXIII	621714	+	4
chrXIII	62186	-	19
chrXIII	621879	+	5
chrXIII	62199	-	2
chrXIII	62260	-	1
chrXIII	622821	+	2
chrXIII	622919	+	1
chrXIII	622947	+	1
chrXIII	623382	+	2
chrXIII	623388	+	4
chrXIII	623393	+	2
chrXIII	623444	+	6
chrXIII	623467	+	2
chrXIII	623481	+	1
chrXIII	623515	+	2
chrXIII	623886	+	1
chrXIII	623923	-	1
chrXIII	624176	+	1
chrXIII	624213	+	2
chrXIII	624738	+	2
chrXIII	624773	+	5
chrXIII	624901	+	1
chrXIII	625072	+	3
chrXIII	625152	+	3
chrXIII	625154	+	1
chrXIII	625347	+	3
chrXIII	625352	+	2
chrXIII	625473	+	1
chrXIII	626238	+	3
chrXIII	626245	+	5
chrXIII	626258	+	1
chrXIII	626274	+	4
chrXIII	626290	+	5
chrXIII	626297	+	3
chrXIII	626300	+	7
chrXIII	626302	+	13
chrXIII	626306	+	1
chrXIII	626311	+	1
chrXIII	626333	+	3
chrXIII	626342	+	1
chrXIII	626345	+	1
chrXIII	626346	+	31
chrXIII	626347	+	14
chrXIII	626348	+	187
chrXIII	626349	+	3
chrXIII	626350	+	3
chrXIII	626352	+	3
chrXIII	626355	+	4
chrXIII	626357	+	6
chrXIII	626358	+	14
chrXIII	626359	+	28
chrXIII	626360	+	11
chrXIII	626361	+	39
chrXIII	626362	+	7
chrXIII	626363	+	9
chrXIII	626364	+	7
chrXIII	626365	+	6
chrXIII	626366	+	2
chrXIII	626367	+	3
chrXIII	626368	+	5
chrXIII	626369	+	25
chrXIII	626370	+	24
chrXIII	626371	+	92
chrXIII	626372	+	185
chrXIII	626373	+	76
chrXIII	626374	+	6
chrXIII	626375	+	29
chrXIII	626376	+	19
chrXIII	626377	+	31
chrXIII	626378	+	2
chrXIII	626379	+	17
chrXIII	626380	+	57
chrXIII	626381	+	94
chrXIII	626382	+	11
chrXIII	626383	+	70
chrXIII	626384	+	21
chrXIII	626385	+	36
chrXIII	626386	+	67
chrXIII	626387	+	68
chrXIII	626388	+	68
chrXIII	626389	+	16
chrXIII	626390	+	7
chrXIII	626392	+	74
chrXIII	626393	+	22
chrXIII	626394	+	1
chrXIII	626395	+	1
chrXIII	626397	+	10
chrXIII	626398	+	5
chrXIII	626399	+	1
chrXIII	626402	+	12
chrXIII	626405	+	10
chrXIII	626406	+	8
chrXIII	626409	+	2
chrXIII	626412	+	6
chrXIII	626414	+	30
chrXIII	626415	+	15
chrXIII	626416	+	11
chrXIII	626417	+	1
chrXIII	626420	+	8
chrXIII	626422	+	17
chrXIII	626424	+	10
chrXIII	626425	+	9
chrXIII	626426	+	18
chrXIII	626427	+	6
chrXIII	626430	+	4
chrXIII	626431	+	64
chrXIII	626432	+	132
chrXIII	626433	+	176
chrXIII	626434	+	45
chrXIII	626435	+	20
chrXIII	626436	+	5
chrXIII	626437	+	18
chrXIII	626438	+	18
chrXIII	626439	+	14
chrXIII	626440	+	3
chrXIII	626443	+	2
chrXIII	626444	+	9
chrXIII	626446	+	10
chrXIII	626448	+	43
chrXIII	626449	+	35
chrXIII	626451	+	2
chrXIII	626453	+	1
chrXIII	626454	+	3
chrXIII	626456	+	7
chrXIII	626457	+	1
chrXIII	626459	+	22
chrXIII	626460	+	12
chrXIII	626461	+	14
chrXIII	626462	+	3
chrXIII	626464	+	1
chrXIII	626466	+	1
chrXIII	626469	+	4
chrXIII	626472	+	6
chrXIII	626473	+	30
chrXIII	626474	+	3
chrXIII	626475	+	53
chrXIII	626476	+	71
chrXIII	626477	+	35
chrXIII	626478	+	228
chrXIII	626479	+	221
chrXIII	626480	+	475
chrXIII	626481	+	562
chrXIII	626482	+	495
chrXIII	626483	+	556
chrXIII	626484	+	67
chrXIII	626485	+	19
chrXIII	626486	+	14
chrXIII	626487	+	9
chrXIII	626490	+	42
chrXIII	626491	+	1
chrXIII	626492	+	22
chrXIII	626493	+	16
chrXIII	626494	+	28
chrXIII	626495	+	14
chrXIII	626496	+	20
chrXIII	626497	+	18
chrXIII	626498	+	6
chrXIII	626499	+	18
chrXIII	626501	+	6
chrXIII	626502	+	2
chrXIII	626503	+	7
chrXIII	626504	+	48
chrXIII	626506	+	1
chrXIII	626507	+	3
chrXIII	626508	+	9
chrXIII	626509	+	3
chrXIII	626510	+	20
chrXIII	626513	+	11
chrXIII	626514	+	37
chrXIII	626515	+	60
chrXIII	626516	+	1
chrXIII	626518	+	30
chrXIII	626519	+	190
chrXIII	626520	+	79
chrXIII	626521	+	51
chrXIII	626522	+	39
chrXIII	626523	+	23
chrXIII	626524	+	6
chrXIII	626525	+	45
chrXIII	626526	+	8
chrXIII	626527	+	15
chrXIII	626528	+	1
chrXIII	626529	+	4
chrXIII	626530	+	3
chrXIII	626531	+	46
chrXIII	626532	+	4
chrXIII	626533	+	27
chrXIII	626537	+	23
chrXIII	626538	+	5
chrXIII	626539	+	1
chrXIII	626540	+	12
chrXIII	626541	+	14
chrXIII	626542	+	44
chrXIII	626543	+	100
chrXIII	626544	+	124
chrXIII	626545	+	34
chrXIII	626546	+	20
chrXIII	626547	+	3
chrXIII	626548	+	6
chrXIII	626549	+	12
chrXIII	626551	+	1
chrXIII	626552	+	1
chrXIII	626553	+	12
chrXIII	626554	+	2
chrXIII	626555	+	22
chrXIII	626556	+	3
chrXIII	626557	+	2
chrXIII	626558	+	11
chrXIII	626560	+	1
chrXIII	626563	+	7
chrXIII	626564	+	38
chrXIII	626565	+	5
chrXIII	626566	+	19
chrXIII	626568	+	8
chrXIII	626569	+	10
chrXIII	626570	+	15
chrXIII	626571	+	6
chrXIII	626572	+	14
chrXIII	626573	+	5
chrXIII	626574	+	4
chrXIII	626575	+	24
chrXIII	626576	+	2
chrXIII	626577	+	44
chrXIII	626578	+	17
chrXIII	626580	+	11
chrXIII	626581	+	39
chrXIII	626582	+	34
chrXIII	626583	+	17
chrXIII	626584	+	19
chrXIII	626585	+	1
chrXIII	626586	+	11
chrXIII	626587	+	12
chrXIII	626588	+	4
chrXIII	626591	+	3
chrXIII	626592	+	15
chrXIII	626594	+	2
chrXIII	626601	+	2
chrXIII	626602	+	4
chrXIII	626603	+	10
chrXIII	626605	+	6
chrXIII	626606	+	32
chrXIII	626607	+	42
chrXIII	626608	+	20
chrXIII	626609	+	39
chrXIII	626610	+	16
chrXIII	626611	+	50
chrXIII	626612	+	59
chrXIII	626613	+	67
chrXIII	626614	+	96
chrXIII	626615	+	67
chrXIII	626616	+	149
chrXIII	626617	+	5
chrXIII	626618	+	31
chrXIII	626619	+	2
chrXIII	626620	+	2
chrXIII	626622	+	1
chrXIII	626623	+	5
chrXIII	626628	+	8
chrXIII	626632	+	1
chrXIII	626633	+	1
chrXIII	626635	+	2
chrXIII	626656	+	3
chrXIII	626828	-	1
chrXIII	626878	-	2
chrXIII	627132	-	3
chrXIII	627691	-	5
chrXIII	627717	-	9
chrXIII	627718	-	1
chrXIII	627719	-	1
chrXIII	627737	-	1
chrXIII	628686	-	2
chrXIII	632307	+	3
chrXIII	632318	+	2
chrXIII	632332	+	4
chrXIII	632341	+	1
chrXIII	632353	+	6
chrXIII	632355	+	14
chrXIII	632356	+	3
chrXIII	632368	+	2
chrXIII	632369	+	15
chrXIII	632374	+	1
chrXIII	632377	+	6
chrXIII	632379	+	2
chrXIII	632382	+	10
chrXIII	632385	+	4
chrXIII	632392	+	12
chrXIII	632394	+	8
chrXIII	632399	+	11
chrXIII	632403	+	1
chrXIII	632405	+	3
chrXIII	632425	+	1
chrXIII	632439	+	1
chrXIII	632440	+	13
chrXIII	632441	+	9
chrXIII	632445	+	2
chrXIII	632447	+	12
chrXIII	632449	+	3
chrXIII	632457	+	2
chrXIII	632459	+	1
chrXIII	632468	+	21
chrXIII	632478	+	1
chrXIII	632501	+	1
chrXIII	632506	+	1
chrXIII	632508	+	5
chrXIII	632509	+	1
chrXIII	632519	+	1
chrXIII	632536	+	1
chrXIII	632538	+	1
chrXIII	632540	+	18
chrXIII	632543	+	1
chrXIII	632544	+	5
chrXIII	632545	+	4
chrXIII	632551	+	3
chrXIII	632554	+	3
chrXIII	632557	+	3
chrXIII	632578	+	2
chrXIII	632582	+	2
chrXIII	632585	+	1
chrXIII	632592	+	1
chrXIII	632660	+	1
chrXIII	632666	+	2
chrXIII	632667	+	14
chrXIII	632676	+	4
chrXIII	632680	+	1
chrXIII	632688	+	1
chrXIII	632692	+	3
chrXIII	632694	+	2
chrXIII	632699	+	1
chrXIII	632703	+	1
chrXIII	632705	+	10
chrXIII	632707	+	11
chrXIII	632722	+	1
chrXIII	632723	+	1
chrXIII	632726	+	8
chrXIII	632727	+	5
chrXIII	632730	+	1
chrXIII	632733	+	1
chrXIII	632734	+	3
chrXIII	632756	+	3
chrXIII	632758	+	3
chrXIII	632760	+	1
chrXIII	632761	+	12
chrXIII	632765	+	1
chrXIII	632778	+	1
chrXIII	632793	+	1
chrXIII	632794	+	4
chrXIII	632800	+	1
chrXIII	632803	+	7
chrXIII	632805	+	21
chrXIII	632807	+	1
chrXIII	632819	+	1
chrXIII	632820	+	9
chrXIII	632828	+	1
chrXIII	632836	+	2
chrXIII	632841	+	2
chrXIII	632842	+	2
chrXIII	632851	+	1
chrXIII	632862	+	1
chrXIII	632870	+	4
chrXIII	632879	+	7
chrXIII	632882	+	4
chrXIII	632884	+	1
chrXIII	632897	+	1
chrXIII	632921	+	4
chrXIII	632927	+	3
chrXIII	632928	+	4
chrXIII	632934	+	1
chrXIII	632945	+	26
chrXIII	632946	+	1
chrXIII	632951	+	6
chrXIII	632952	+	1
chrXIII	632961	+	3
chrXIII	632979	+	6
chrXIII	632984	+	3
chrXIII	632985	+	1
chrXIII	632991	+	12
chrXIII	632992	+	1
chrXIII	633007	+	20
chrXIII	633009	+	18
chrXIII	633024	+	4
chrXIII	633032	+	2
chrXIII	633041	+	3
chrXIII	633047	+	8
chrXIII	633048	+	2
chrXIII	633066	+	1
chrXIII	633070	+	27
chrXIII	633078	+	5
chrXIII	633083	+	1
chrXIII	633099	+	1
chrXIII	633101	+	1
chrXIII	633106	+	14
chrXIII	633120	+	1
chrXIII	633121	+	5
chrXIII	633122	+	1
chrXIII	633133	+	1
chrXIII	633143	+	1
chrXIII	633144	+	17
chrXIII	633151	+	1
chrXIII	633167	+	1
chrXIII	633168	+	1
chrXIII	633170	+	1
chrXIII	633175	+	2
chrXIII	633179	+	5
chrXIII	633199	+	1
chrXIII	633200	+	1
chrXIII	633228	+	1
chrXIII	633230	+	2
chrXIII	633259	+	10
chrXIII	633260	+	7
chrXIII	633264	+	1
chrXIII	633274	+	1
chrXIII	633275	+	3
chrXIII	633277	+	1
chrXIII	633279	+	7
chrXIII	633283	+	3
chrXIII	633285	+	14
chrXIII	633291	+	2
chrXIII	633292	+	23
chrXIII	633293	+	1
chrXIII	633295	+	10
chrXIII	633309	+	2
chrXIII	633310	+	2
chrXIII	633324	+	4
chrXIII	633325	+	1
chrXIII	633337	+	5
chrXIII	633385	+	1
chrXIII	633386	+	3
chrXIII	633390	+	2
chrXIII	633409	+	23
chrXIII	633420	+	3
chrXIII	633431	+	22
chrXIII	633435	+	1
chrXIII	633441	+	17
chrXIII	633444	+	10
chrXIII	633448	+	1
chrXIII	633475	+	5
chrXIII	633477	+	1
chrXIII	633487	+	1
chrXIII	633489	+	3
chrXIII	633491	+	2
chrXIII	633493	+	6
chrXIII	633495	+	3
chrXIII	633505	+	3
chrXIII	633506	+	2
chrXIII	633514	+	4
chrXIII	633518	+	6
chrXIII	633519	+	5
chrXIII	633527	+	9
chrXIII	633528	+	13
chrXIII	633529	+	2
chrXIII	633559	+	1
chrXIII	633583	+	1
chrXIII	633588	+	5
chrXIII	633592	+	43
chrXIII	633593	+	1
chrXIII	633595	+	3
chrXIII	633603	+	6
chrXIII	633604	+	1
chrXIII	633605	+	1
chrXIII	633608	+	1
chrXIII	633655	+	1
chrXIII	633657	+	1
chrXIII	633658	+	7
chrXIII	633659	+	1
chrXIII	633660	+	6
chrXIII	633662	+	1
chrXIII	633669	+	1
chrXIII	633673	+	1
chrXIII	633674	+	2
chrXIII	633676	+	4
