chr	site	strand	count
chrXIII	235996	-	1
chrXIII	23642	-	3
chrXIII	236697	+	14
chrXIII	236841	+	4
chrXIII	236867	+	14
chrXIII	237275	+	4
chrXIII	237308	+	1
chrXIII	237515	+	4
chrXIII	237875	+	117
chrXIII	237876	+	4
chrXIII	238430	+	1
chrXIII	238660	+	95
chrXIII	238662	+	3
chrXIII	238812	+	18
chrXIII	238813	+	1
chrXIII	23909	-	1
chrXIII	23925	-	13
chrXIII	23947	-	1
chrXIII	23960	-	5
chrXIII	23961	-	1
chrXIII	23969	-	2
chrXIII	23970	-	33
chrXIII	23975	-	1
chrXIII	240071	-	1
chrXIII	24008	-	1
chrXIII	24011	-	2
chrXIII	240750	-	2
chrXIII	24091	-	1
chrXIII	24112	-	1
chrXIII	24113	-	2
chrXIII	24114	-	47
chrXIII	241783	-	20
chrXIII	242015	+	137
chrXIII	242016	+	3
chrXIII	242017	+	2
chrXIII	24213	-	1
chrXIII	24216	-	46
chrXIII	24217	-	1
chrXIII	24316	-	2
chrXIII	24389	-	7
chrXIII	24391	-	1
chrXIII	24393	-	69
chrXIII	24396	-	1
chrXIII	24397	-	12
chrXIII	244123	+	1
chrXIII	24450	-	4
chrXIII	24502	-	2
chrXIII	24587	-	2
chrXIII	246153	+	6
chrXIII	246165	+	28
chrXIII	246170	+	11
chrXIII	246462	+	2
chrXIII	246665	+	3
chrXIII	246667	+	18
chrXIII	246669	+	2
chrXIII	246778	+	3
chrXIII	247740	+	1
chrXIII	247797	+	3
chrXIII	247812	+	8
chrXIII	248171	+	2
chrXIII	248268	+	4
chrXIII	248594	+	5
chrXIII	24887	-	1
chrXIII	249072	+	43
chrXIII	249073	+	1
chrXIII	249074	+	1
chrXIII	25007	-	8
chrXIII	250654	+	6
chrXIII	25072	-	1
chrXIII	25089	-	2
chrXIII	250969	+	1
chrXIII	250971	+	70
chrXIII	251239	-	1
chrXIII	25151	-	1
chrXIII	251526	-	1
chrXIII	25203	-	1
chrXIII	252465	-	16
chrXIII	252558	-	2
chrXIII	252600	-	1
chrXIII	252609	-	2
chrXIII	252610	-	63
chrXIII	252922	-	1
chrXIII	25293	-	4
chrXIII	25318	-	1
chrXIII	25329	-	1
chrXIII	25341	-	3
chrXIII	253881	+	1
chrXIII	253921	+	4
chrXIII	254087	+	1
chrXIII	25414	-	1
chrXIII	254222	+	14
chrXIII	254713	+	3
chrXIII	255038	+	1
chrXIII	256323	-	1
chrXIII	25707	-	3
chrXIII	257899	-	4
chrXIII	257962	-	10
chrXIII	258071	-	23
chrXIII	258499	-	2
chrXIII	258739	-	1
chrXIII	258832	-	6
chrXIII	259093	-	17
chrXIII	259108	-	1
chrXIII	259198	-	3
chrXIII	259203	-	1
chrXIII	259205	-	1
chrXIII	259206	-	22
chrXIII	259210	-	1
chrXIII	259214	-	5
chrXIII	259219	-	2
chrXIII	259220	-	19
chrXIII	259221	-	2
chrXIII	259222	-	23
chrXIII	259223	-	43
chrXIII	259230	-	17
chrXIII	259233	-	6
chrXIII	259237	-	1
chrXIII	259239	-	6
chrXIII	259240	-	14
chrXIII	259241	-	17
chrXIII	259246	-	1
chrXIII	259247	-	34
chrXIII	259250	-	2
chrXIII	261666	-	1
chrXIII	261670	-	1
chrXIII	261671	-	8
chrXIII	262065	-	1
chrXIII	262223	-	3
chrXIII	262234	-	6
chrXIII	262305	-	15
chrXIII	262374	-	4
chrXIII	262500	-	2
chrXIII	262540	-	2
chrXIII	265078	+	4
chrXIII	267177	+	4
chrXIII	267184	+	8
chrXIII	267185	+	1
chrXIII	267281	+	2
chrXIII	267384	+	2
chrXIII	267449	+	43
chrXIII	267529	+	22
chrXIII	267530	+	1
chrXIII	267828	+	19
chrXIII	27092	+	3
chrXIII	271054	-	4
chrXIII	271124	-	1
chrXIII	271254	-	2
chrXIII	272239	+	276
chrXIII	272240	+	5
chrXIII	272281	+	1
chrXIII	272282	+	36
chrXIII	272284	+	2
chrXIII	272287	+	4
chrXIII	272544	+	18
chrXIII	272683	+	1
chrXIII	272859	+	1
chrXIII	27315	+	117
chrXIII	27316	+	6
chrXIII	27317	+	1
chrXIII	274355	+	1
chrXIII	274356	+	158
chrXIII	274357	+	2
chrXIII	274358	+	3
chrXIII	276078	+	1
chrXIII	276079	+	7
chrXIII	276171	+	1
chrXIII	276327	+	2
chrXIII	277234	+	4
chrXIII	277536	-	1
chrXIII	277546	-	1
chrXIII	277548	-	38
chrXIII	280430	-	1
chrXIII	280616	-	2
chrXIII	280617	-	3
chrXIII	280869	-	1
chrXIII	281034	-	5
chrXIII	281279	-	1
chrXIII	281645	-	6
chrXIII	281826	-	1
chrXIII	282095	-	16
chrXIII	282165	-	11
chrXIII	282525	-	1
chrXIII	282530	-	3
chrXIII	282546	-	3
chrXIII	282549	-	2
chrXIII	282581	-	3
chrXIII	282596	-	1
chrXIII	282597	-	8
chrXIII	282649	-	1
chrXIII	282651	-	2
chrXIII	282668	-	29
chrXIII	282694	-	14
chrXIII	283704	+	1
chrXIII	283751	+	1
chrXIII	284270	+	60
chrXIII	284271	+	2
chrXIII	284272	+	1
chrXIII	284372	+	15
chrXIII	284467	+	1
chrXIII	284807	+	10
chrXIII	284810	+	1
chrXIII	284838	+	2
chrXIII	285200	+	1
chrXIII	285211	+	1
chrXIII	285243	+	1
chrXIII	288032	+	1
chrXIII	288055	+	1
chrXIII	288057	+	10
chrXIII	288088	+	8
chrXIII	288114	+	43
chrXIII	288126	+	8
chrXIII	288153	+	9
chrXIII	288200	+	1
chrXIII	288252	+	13
chrXIII	288253	+	1
chrXIII	288420	+	3
chrXIII	288425	+	1
chrXIII	288514	+	1
chrXIII	288592	+	13
chrXIII	288668	+	1
chrXIII	288700	+	1
chrXIII	288753	+	1
chrXIII	288859	+	7
chrXIII	289123	+	1
chrXIII	289395	+	1
chrXIII	289397	+	19
chrXIII	289632	+	1
chrXIII	289648	+	50
chrXIII	289661	+	17
chrXIII	289663	+	3
chrXIII	289782	+	1
chrXIII	290788	+	4
chrXIII	290795	+	3
chrXIII	290798	+	1
chrXIII	290799	+	16
chrXIII	290800	+	931
chrXIII	290801	+	14
chrXIII	290802	+	13
chrXIII	290804	+	10
chrXIII	290805	+	5
chrXIII	290806	+	4
chrXIII	290807	+	4
chrXIII	290808	+	31
chrXIII	290809	+	3
chrXIII	290810	+	18
chrXIII	290812	+	5
chrXIII	290814	+	2
chrXIII	290815	+	1
chrXIII	290816	+	1
chrXIII	290817	+	2
chrXIII	290818	+	1
chrXIII	290819	+	14
chrXIII	290820	+	11
chrXIII	290823	+	1
chrXIII	290824	+	4
chrXIII	290828	+	1
chrXIII	290829	+	1
chrXIII	290830	+	1
chrXIII	290831	+	2
chrXIII	290832	+	1
chrXIII	290833	+	4
chrXIII	290834	+	13
chrXIII	290836	+	1
chrXIII	291046	+	1
chrXIII	291049	+	22
chrXIII	291155	+	1
chrXIII	291171	+	31
chrXIII	291207	+	9
chrXIII	291221	+	3
chrXIII	291272	+	71
chrXIII	291273	+	4
chrXIII	291274	+	2
chrXIII	291545	+	1
chrXIII	291550	+	15
chrXIII	291589	+	7
chrXIII	291590	+	1
chrXIII	291608	+	2
chrXIII	291772	+	1
chrXIII	291827	+	17
chrXIII	291829	+	2
chrXIII	291920	+	2
chrXIII	291962	+	2
chrXIII	292056	+	17
chrXIII	292284	+	8
chrXIII	292397	+	2
chrXIII	292430	+	17
chrXIII	292492	+	1
chrXIII	292556	+	1
chrXIII	292640	+	8
chrXIII	292686	+	1
chrXIII	292695	+	3
chrXIII	292698	+	15
chrXIII	292876	+	45
chrXIII	292878	+	1
chrXIII	292884	+	1
chrXIII	292901	+	1
chrXIII	292931	+	44
chrXIII	292932	+	1
chrXIII	292937	+	8
chrXIII	293076	+	5
chrXIII	293132	+	76
chrXIII	293133	+	1
chrXIII	293134	+	2
chrXIII	293176	+	3
chrXIII	293218	+	1
chrXIII	293259	+	6
chrXIII	293313	+	37
chrXIII	293489	+	37
chrXIII	293869	+	1
chrXIII	293938	+	2
chrXIII	294040	+	3
chrXIII	294188	+	4
chrXIII	294416	+	90
chrXIII	294417	+	1
chrXIII	294418	+	2
chrXIII	294427	+	1
chrXIII	294738	+	2
chrXIII	294858	+	10
chrXIII	294859	+	2
chrXIII	295030	+	3
chrXIII	295080	+	10
chrXIII	295209	+	2
chrXIII	295982	-	2
chrXIII	296693	-	1
chrXIII	296759	-	1
chrXIII	297110	+	33
chrXIII	297111	+	1
chrXIII	297112	+	2
chrXIII	297115	+	1
chrXIII	297128	+	49
chrXIII	297129	+	2
chrXIII	297130	+	1
chrXIII	297152	+	1
chrXIII	297251	+	12
chrXIII	297273	+	1
chrXIII	297275	+	6
chrXIII	297276	+	82
chrXIII	297277	+	65
chrXIII	297278	+	3
chrXIII	297279	+	15
chrXIII	297280	+	6
chrXIII	297281	+	35
chrXIII	297282	+	1
chrXIII	297283	+	1
chrXIII	297291	+	16
chrXIII	297292	+	40
chrXIII	297294	+	2
chrXIII	297295	+	2
chrXIII	297296	+	1
chrXIII	297297	+	1
chrXIII	297298	+	3
chrXIII	297299	+	1
chrXIII	297300	+	8
chrXIII	297301	+	40
chrXIII	297302	+	2
chrXIII	297303	+	12
chrXIII	297304	+	13
chrXIII	297305	+	2
chrXIII	297307	+	2
chrXIII	297308	+	4
chrXIII	297309	+	35
chrXIII	297314	+	40
chrXIII	297315	+	34
chrXIII	297316	+	47
chrXIII	297317	+	3
chrXIII	297318	+	10
chrXIII	297319	+	11
chrXIII	297322	+	13
chrXIII	297323	+	103
chrXIII	297324	+	46
chrXIII	297325	+	26
chrXIII	297326	+	12
chrXIII	297327	+	1
chrXIII	297328	+	7
chrXIII	297331	+	2
chrXIII	297335	+	2
chrXIII	297352	+	16
chrXIII	297400	+	1
chrXIII	297433	+	1
chrXIII	297435	+	12
chrXIII	297442	+	42
chrXIII	297477	+	8
chrXIII	297482	+	29
chrXIII	297483	+	1
chrXIII	297489	+	6
chrXIII	297503	+	1
chrXIII	297504	+	10
chrXIII	297505	+	461
chrXIII	297506	+	132
chrXIII	297507	+	12
chrXIII	297508	+	47
chrXIII	297509	+	8
chrXIII	297510	+	81
chrXIII	297511	+	4
chrXIII	297513	+	34
chrXIII	297514	+	2
chrXIII	297515	+	1
chrXIII	297516	+	94
chrXIII	297517	+	124
chrXIII	297518	+	317
chrXIII	297519	+	98
chrXIII	297520	+	434
chrXIII	297521	+	56
chrXIII	297522	+	17
chrXIII	297523	+	14
chrXIII	297524	+	24
chrXIII	297525	+	5
chrXIII	297526	+	3
chrXIII	297527	+	1
chrXIII	297528	+	1
chrXIII	297529	+	2
chrXIII	297530	+	114
chrXIII	297532	+	3
chrXIII	297533	+	78
chrXIII	297534	+	6
chrXIII	297535	+	398
chrXIII	297536	+	40
chrXIII	297537	+	4
chrXIII	297538	+	43
chrXIII	297539	+	67
chrXIII	297540	+	169
chrXIII	297541	+	116
chrXIII	297542	+	254
chrXIII	297543	+	20
chrXIII	297544	+	2
chrXIII	297545	+	46
chrXIII	297546	+	2
chrXIII	297547	+	1
chrXIII	297555	+	5
chrXIII	297557	+	10
chrXIII	297558	+	16
chrXIII	297559	+	5
chrXIII	297562	+	18
chrXIII	297563	+	1
chrXIII	297568	+	8
chrXIII	297569	+	29
chrXIII	297571	+	1
chrXIII	297573	+	4
chrXIII	297604	+	4
chrXIII	297725	+	105
chrXIII	297726	+	351
chrXIII	297727	+	26
chrXIII	297728	+	3
chrXIII	297729	+	1
chrXIII	297730	+	5
chrXIII	297731	+	94
chrXIII	297732	+	28
chrXIII	297734	+	1
chrXIII	297736	+	9
chrXIII	297737	+	24
chrXIII	297738	+	45
chrXIII	297739	+	1
chrXIII	297740	+	86
chrXIII	297741	+	26
chrXIII	297742	+	5
chrXIII	297743	+	3
chrXIII	297746	+	46
chrXIII	297747	+	1
chrXIII	297748	+	1
chrXIII	297749	+	9
chrXIII	297751	+	29
chrXIII	297765	+	57
chrXIII	297766	+	10
chrXIII	297767	+	14
chrXIII	297768	+	9
chrXIII	297769	+	57
chrXIII	297770	+	8
chrXIII	297771	+	37
chrXIII	297772	+	7
chrXIII	297773	+	35
chrXIII	297775	+	2
chrXIII	297776	+	27
chrXIII	297777	+	16
chrXIII	297778	+	1
chrXIII	297779	+	3
chrXIII	297781	+	13
chrXIII	297782	+	2
chrXIII	297784	+	4
chrXIII	297786	+	1
chrXIII	297788	+	6
chrXIII	297790	+	2
chrXIII	297805	+	1
chrXIII	297914	+	142
chrXIII	297915	+	141
chrXIII	297916	+	117
chrXIII	297917	+	121
chrXIII	297918	+	4
chrXIII	297919	+	13
chrXIII	297920	+	43
chrXIII	297922	+	15
chrXIII	297923	+	1
chrXIII	297927	+	113
chrXIII	297928	+	3
chrXIII	297929	+	1
chrXIII	297930	+	47
chrXIII	297931	+	22
chrXIII	297932	+	115
chrXIII	297933	+	85
chrXIII	297934	+	66
chrXIII	297935	+	1
chrXIII	297936	+	4
chrXIII	297937	+	57
chrXIII	297938	+	1
chrXIII	297939	+	1
chrXIII	297940	+	26
chrXIII	297941	+	67
chrXIII	297942	+	4
chrXIII	297943	+	1
chrXIII	297945	+	21
chrXIII	297946	+	22
chrXIII	297947	+	4
chrXIII	297949	+	81
chrXIII	297950	+	21
chrXIII	297951	+	1
chrXIII	297952	+	42
chrXIII	297953	+	69
chrXIII	297954	+	45
chrXIII	297955	+	73
chrXIII	297956	+	2
chrXIII	297957	+	2
chrXIII	297959	+	27
chrXIII	297960	+	1
chrXIII	297961	+	5
chrXIII	297963	+	3
chrXIII	297964	+	5
chrXIII	297966	+	3
chrXIII	297969	+	4
chrXIII	297970	+	2
chrXIII	297971	+	1
chrXIII	297972	+	17
chrXIII	297973	+	4
chrXIII	297976	+	1
chrXIII	297977	+	1
chrXIII	297978	+	3
chrXIII	297979	+	2
chrXIII	297992	+	10
chrXIII	297994	+	1
chrXIII	298104	+	1
chrXIII	298113	+	8
chrXIII	298131	+	9
chrXIII	298135	+	4
chrXIII	298136	+	286
chrXIII	298137	+	173
chrXIII	298138	+	78
chrXIII	298139	+	8
chrXIII	298140	+	1
chrXIII	298141	+	1
chrXIII	298148	+	4
chrXIII	298152	+	6
chrXIII	298153	+	3
chrXIII	298155	+	65
chrXIII	298156	+	4
chrXIII	298158	+	6
chrXIII	298160	+	4
chrXIII	298161	+	2
chrXIII	298164	+	58
chrXIII	298165	+	4
chrXIII	298166	+	3
chrXIII	298167	+	94
chrXIII	298168	+	1
chrXIII	298170	+	2
chrXIII	298171	+	2
chrXIII	298173	+	8
chrXIII	298174	+	18
chrXIII	298175	+	26
chrXIII	298176	+	3
chrXIII	298177	+	1
chrXIII	298178	+	5
chrXIII	298180	+	1
chrXIII	298183	+	3
chrXIII	298184	+	6
chrXIII	298185	+	28
chrXIII	298186	+	9
chrXIII	298187	+	1
chrXIII	298191	+	1
chrXIII	298270	+	1
chrXIII	298304	+	125
chrXIII	298305	+	11
chrXIII	298306	+	41
chrXIII	298307	+	61
chrXIII	298308	+	46
chrXIII	298309	+	32
chrXIII	298310	+	2
chrXIII	298312	+	31
chrXIII	298314	+	22
chrXIII	298315	+	1
chrXIII	298316	+	8
chrXIII	298317	+	130
chrXIII	298318	+	64
chrXIII	298319	+	221
chrXIII	298320	+	10
chrXIII	298321	+	3
chrXIII	298322	+	137
chrXIII	298323	+	5
chrXIII	298324	+	35
chrXIII	298325	+	128
chrXIII	298326	+	64
chrXIII	298327	+	233
chrXIII	298328	+	9
chrXIII	298329	+	5
chrXIII	298331	+	2
chrXIII	298332	+	121
chrXIII	298333	+	3
chrXIII	298334	+	1
chrXIII	298335	+	109
chrXIII	298336	+	8
chrXIII	298337	+	2
chrXIII	298338	+	14
chrXIII	298340	+	2
chrXIII	298341	+	4
chrXIII	298345	+	2
chrXIII	298346	+	36
chrXIII	298347	+	16
chrXIII	298348	+	69
chrXIII	298349	+	3
chrXIII	298350	+	3
chrXIII	298353	+	1
chrXIII	298354	+	5
chrXIII	298356	+	69
chrXIII	298357	+	73
chrXIII	298358	+	95
chrXIII	298359	+	46
chrXIII	298360	+	11
chrXIII	298363	+	12
chrXIII	298364	+	1
chrXIII	298365	+	1
chrXIII	298369	+	4
chrXIII	298370	+	2
chrXIII	298381	+	2
chrXIII	298412	+	1
chrXIII	298418	+	56
chrXIII	298419	+	4
chrXIII	298420	+	2
chrXIII	298424	+	1
chrXIII	298429	+	51
chrXIII	298430	+	1
chrXIII	298435	+	1
chrXIII	298552	+	2
chrXIII	298553	+	24
chrXIII	298554	+	17
chrXIII	298555	+	3
chrXIII	298564	+	1
chrXIII	298566	+	60
chrXIII	298567	+	1
chrXIII	298569	+	19
chrXIII	298570	+	37
chrXIII	298571	+	2
chrXIII	298572	+	15
chrXIII	298574	+	1
chrXIII	298575	+	8
chrXIII	298578	+	4
chrXIII	298579	+	5
chrXIII	298580	+	92
chrXIII	298581	+	5
chrXIII	298582	+	31
chrXIII	298583	+	39
chrXIII	298584	+	3
chrXIII	298585	+	125
chrXIII	298586	+	31
chrXIII	298587	+	222
chrXIII	298588	+	7
chrXIII	298589	+	22
chrXIII	298590	+	43
chrXIII	298591	+	3
chrXIII	298595	+	25
chrXIII	298596	+	19
chrXIII	298597	+	1
chrXIII	298598	+	83
chrXIII	298599	+	2
chrXIII	298600	+	2
chrXIII	298603	+	2
chrXIII	298610	+	13
chrXIII	298611	+	1
chrXIII	298613	+	4
chrXIII	298615	+	4
chrXIII	298616	+	32
chrXIII	298617	+	2
chrXIII	298619	+	1
chrXIII	298622	+	3
chrXIII	298955	+	23
chrXIII	298957	+	1
chrXIII	299825	+	1
chrXIII	300740	-	1
chrXIII	301609	-	3
chrXIII	302468	-	1
chrXIII	303646	-	1
chrXIII	304976	-	18
chrXIII	305629	-	1
chrXIII	30776	+	6
chrXIII	315567	+	3
chrXIII	315776	+	1
chrXIII	315984	+	1
chrXIII	317615	-	1
chrXIII	318752	+	34
chrXIII	318787	+	1
chrXIII	321212	-	1
chrXIII	321227	-	15
chrXIII	321228	-	4
chrXIII	322478	+	3
chrXIII	326124	+	1
chrXIII	332521	-	1
chrXIII	332892	-	2
chrXIII	333458	-	9
chrXIII	334165	-	1
chrXIII	334399	-	30
chrXIII	334594	-	2
chrXIII	334656	-	1
chrXIII	335687	-	1
chrXIII	335720	-	13
chrXIII	33705	-	11
chrXIII	337884	+	1
chrXIII	337906	+	9
chrXIII	337912	+	3
chrXIII	338030	+	77
chrXIII	338031	+	2
chrXIII	338032	+	2
chrXIII	338164	+	30
chrXIII	338580	+	16
chrXIII	338724	+	1
chrXIII	338759	+	7
chrXIII	338800	+	1
chrXIII	338918	+	15
chrXIII	338919	+	1
chrXIII	338945	+	31
chrXIII	338958	+	3
chrXIII	34108	+	42
chrXIII	34109	+	1
chrXIII	341741	+	4
chrXIII	341747	+	1
chrXIII	34202	+	30
chrXIII	34385	+	3
chrXIII	34519	+	1
chrXIII	345316	-	6
chrXIII	345487	-	5
chrXIII	345538	-	1
chrXIII	345893	-	1
chrXIII	345894	-	15
chrXIII	346081	-	1
chrXIII	34610	+	53
chrXIII	34611	+	3
chrXIII	34613	+	1
chrXIII	346274	-	74
chrXIII	346740	-	2
chrXIII	346789	-	1
chrXIII	346866	-	3
chrXIII	346885	-	45
chrXIII	346888	-	1
chrXIII	34707	+	6
chrXIII	34744	+	1
chrXIII	347619	-	1
chrXIII	347701	-	1
chrXIII	347706	-	1
chrXIII	347726	-	3
chrXIII	348205	-	5
chrXIII	348567	+	3
chrXIII	348632	-	15
chrXIII	348647	+	60
chrXIII	348648	+	2
chrXIII	348649	+	2
chrXIII	348770	-	2
chrXIII	349335	-	1
chrXIII	349337	-	11
chrXIII	349403	-	2
chrXIII	349549	-	10
chrXIII	34982	+	1
chrXIII	350443	+	1
chrXIII	35166	+	14
chrXIII	352267	+	14
chrXIII	352269	+	5
chrXIII	352270	+	2
chrXIII	352272	+	2
chrXIII	352275	+	14
chrXIII	352276	+	44
chrXIII	352277	+	1
chrXIII	352279	+	942
chrXIII	352280	+	206
chrXIII	352281	+	6
chrXIII	352282	+	3
chrXIII	352284	+	3
chrXIII	352285	+	20
chrXIII	352287	+	1
chrXIII	352290	+	8
chrXIII	352291	+	3
chrXIII	352292	+	41
chrXIII	352294	+	24
chrXIII	352295	+	17
chrXIII	352296	+	20
chrXIII	352297	+	1
chrXIII	352298	+	2
chrXIII	352299	+	64
chrXIII	352300	+	3
chrXIII	352305	+	20
chrXIII	352306	+	2
chrXIII	352307	+	5
chrXIII	352309	+	1
chrXIII	352311	+	9
chrXIII	352312	+	13
chrXIII	352313	+	1
chrXIII	352316	+	44
chrXIII	352317	+	20
chrXIII	352318	+	117
chrXIII	352325	+	1
chrXIII	352329	+	1
chrXIII	352335	+	2
chrXIII	352397	+	10
chrXIII	35277	+	26
chrXIII	35279	+	1
chrXIII	353527	+	5
chrXIII	353806	+	2
chrXIII	353826	+	173
chrXIII	353827	+	3
chrXIII	353828	+	1
chrXIII	354169	+	40
chrXIII	354194	+	1
chrXIII	354237	+	1
chrXIII	354249	+	28
chrXIII	354253	+	1
chrXIII	354945	+	1
chrXIII	359019	-	1
chrXIII	359025	-	1
chrXIII	36092	+	6
chrXIII	36094	+	1
chrXIII	361252	-	1
chrXIII	361280	-	1
chrXIII	361285	-	1
chrXIII	361312	-	23
chrXIII	361317	-	1
chrXIII	361318	-	2
chrXIII	361319	-	179
chrXIII	361320	-	3
chrXIII	361324	-	4
chrXIII	361325	-	1
chrXIII	361331	-	1
chrXIII	361412	-	1
chrXIII	361413	-	23
chrXIII	361489	-	1
chrXIII	361490	-	1
chrXIII	361595	-	1
chrXIII	361822	-	4
chrXIII	361939	-	2
chrXIII	362104	-	1
chrXIII	362105	-	18
chrXIII	362137	-	1
chrXIII	362285	-	2
chrXIII	362287	-	1
chrXIII	362293	-	1
chrXIII	362295	-	1
chrXIII	362308	-	1
chrXIII	362310	-	12
chrXIII	362453	-	2
chrXIII	362507	-	4
chrXIII	362570	-	1
chrXIII	362613	-	1
chrXIII	362614	-	1
chrXIII	362615	-	38
chrXIII	362634	-	2
chrXIII	362651	-	1
chrXIII	362663	-	2
chrXIII	362666	-	1
chrXIII	362914	+	44
chrXIII	363060	+	7
chrXIII	363062	+	1
chrXIII	363063	+	2
chrXIII	363066	+	1
chrXIII	363078	+	2
chrXIII	363096	+	1
chrXIII	363099	+	1
chrXIII	363395	-	2
chrXIII	36440	+	36
chrXIII	36454	+	23
chrXIII	36457	+	1
chrXIII	365743	-	3
chrXIII	365951	-	41
chrXIII	36621	+	6
chrXIII	36622	+	1
chrXIII	366641	-	24
chrXIII	36686	+	4
chrXIII	372381	-	1
chrXIII	372382	-	53
chrXIII	372383	-	4
chrXIII	372465	-	2
chrXIII	372522	-	16
chrXIII	372526	-	8
chrXIII	372527	-	21
chrXIII	372529	-	35
chrXIII	374928	-	1
chrXIII	376976	-	1
chrXIII	377109	-	5
chrXIII	377420	-	2
chrXIII	377697	-	1
chrXIII	378149	-	1
chrXIII	378710	-	4
chrXIII	378873	-	3
chrXIII	379282	-	17
chrXIII	379303	-	2
chrXIII	379316	-	2
chrXIII	379317	-	1
chrXIII	379318	-	3
chrXIII	379320	-	3
chrXIII	379321	-	1
chrXIII	379322	-	3
chrXIII	379323	-	18
chrXIII	379324	-	1
chrXIII	379328	-	5
chrXIII	379330	-	10
chrXIII	379336	-	2
chrXIII	379337	-	19
chrXIII	379338	-	30
chrXIII	379339	-	5
chrXIII	379340	-	6
chrXIII	379341	-	18
chrXIII	379342	-	13
chrXIII	379343	-	1
chrXIII	379344	-	39
chrXIII	379345	-	5
chrXIII	379346	-	45
chrXIII	379347	-	13
chrXIII	379348	-	158
chrXIII	379349	-	19
chrXIII	379350	-	60
chrXIII	379351	-	5
chrXIII	379352	-	6
chrXIII	379353	-	91
chrXIII	379354	-	36
chrXIII	379355	-	50
chrXIII	379356	-	110
chrXIII	379357	-	20
chrXIII	379358	-	152
chrXIII	379359	-	98
chrXIII	379360	-	51
chrXIII	379361	-	15
chrXIII	379362	-	57
chrXIII	379363	-	19
chrXIII	379364	-	16
chrXIII	379365	-	25
chrXIII	379366	-	19
chrXIII	379367	-	54
chrXIII	379368	-	180
chrXIII	379369	-	35
chrXIII	379370	-	19
chrXIII	379371	-	153
chrXIII	379372	-	117
chrXIII	379373	-	187
chrXIII	379374	-	132
chrXIII	379375	-	9
chrXIII	379376	-	16
chrXIII	379377	-	7
chrXIII	379378	-	43
chrXIII	379379	-	17
chrXIII	379381	-	9
chrXIII	379382	-	24
chrXIII	379383	-	175
chrXIII	379384	-	50
chrXIII	379385	-	68
chrXIII	379386	-	1
chrXIII	379388	-	3
chrXIII	379389	-	4
chrXIII	379390	-	1
chrXIII	379391	-	17
chrXIII	379392	-	5
chrXIII	379393	-	2
chrXIII	379394	-	6
chrXIII	379395	-	9
chrXIII	379396	-	7
chrXIII	379398	-	12
chrXIII	379399	-	14
chrXIII	379400	-	34
chrXIII	379401	-	1
chrXIII	379402	-	1
chrXIII	379403	-	2
chrXIII	379404	-	1
chrXIII	379405	-	1
chrXIII	379406	-	4
chrXIII	379408	-	4
chrXIII	379409	-	18
chrXIII	379410	-	4
chrXIII	379411	-	32
chrXIII	379414	-	1
chrXIII	379415	-	65
chrXIII	379417	-	60
chrXIII	379418	-	4
chrXIII	379419	-	368
chrXIII	379420	-	2
chrXIII	379432	-	2
chrXIII	380307	+	3
chrXIII	381004	-	1
chrXIII	381005	-	2
chrXIII	381008	-	33
chrXIII	38168	+	6
chrXIII	383451	+	1
chrXIII	383453	+	1
chrXIII	383923	+	1
chrXIII	383926	+	53
chrXIII	383936	+	147
chrXIII	384419	+	5
chrXIII	388758	+	2
chrXIII	388762	+	10
chrXIII	388826	+	2
chrXIII	388893	+	9
chrXIII	388920	+	2
chrXIII	389160	+	10
chrXIII	389287	+	15
chrXIII	389288	+	2
chrXIII	389426	+	16
chrXIII	389452	+	35
chrXIII	389453	+	1
chrXIII	389511	+	25
chrXIII	389675	+	1
chrXIII	389743	+	27
chrXIII	389853	+	2
chrXIII	389921	+	10
chrXIII	390143	+	1
chrXIII	390145	+	1
chrXIII	390147	+	33
chrXIII	390148	+	1
chrXIII	390149	+	1
chrXIII	390279	+	1
chrXIII	390542	+	15
chrXIII	390543	+	1
chrXIII	390595	+	1
chrXIII	390749	+	1
chrXIII	390767	+	1
chrXIII	390769	+	2
chrXIII	390770	+	5
chrXIII	390833	+	22
chrXIII	390834	+	1
chrXIII	392472	-	1
chrXIII	392474	-	15
chrXIII	392906	+	2
chrXIII	393818	+	13
chrXIII	397682	+	27
chrXIII	399619	+	1
chrXIII	402806	+	1
chrXIII	405559	-	2
chrXIII	409036	+	3
chrXIII	409447	+	50
chrXIII	409448	+	2
chrXIII	409449	+	1
chrXIII	409454	+	1
chrXIII	409697	+	1
chrXIII	409774	+	166
chrXIII	409775	+	2
chrXIII	409776	+	2
chrXIII	409833	+	1
chrXIII	410412	+	1
chrXIII	411254	-	1
chrXIII	411641	+	10
chrXIII	411725	+	2
chrXIII	411755	+	2
chrXIII	413229	-	22
chrXIII	41618	-	2
chrXIII	41619	-	3
chrXIII	41620	-	59
chrXIII	41626	-	1
chrXIII	420526	-	6
chrXIII	420584	-	1
chrXIII	420598	-	1
chrXIII	420603	-	2
chrXIII	420608	-	64
chrXIII	420620	-	16
chrXIII	420663	-	1
chrXIII	420669	-	1
chrXIII	420671	-	3
chrXIII	420672	-	50
chrXIII	424940	+	41
chrXIII	425273	+	14
chrXIII	425506	+	7
chrXIII	425693	+	13
chrXIII	425695	+	1
chrXIII	425767	+	1
chrXIII	425784	+	11
chrXIII	425785	+	2
chrXIII	425867	+	1
chrXIII	425899	+	3
chrXIII	426261	+	25
chrXIII	426318	+	12
