chr	site	strand	count
chrXII	829974	-	1
chrXII	830069	-	1
chrXII	830213	-	1
chrXII	830224	-	1
chrXII	830245	-	1
chrXII	830256	-	1
chrXII	830366	-	2
chrXII	833560	-	1
chrXII	833562	-	3
chrXII	834334	+	1
chrXII	834378	+	2
chrXII	836359	-	1
chrXII	836364	-	2
chrXII	836373	-	1
chrXII	836393	-	7
chrXII	836399	-	1
chrXII	836408	-	11
chrXII	836415	-	2
chrXII	836457	-	2
chrXII	836470	-	2
chrXII	836490	-	1
chrXII	836492	-	6
chrXII	836513	-	1
chrXII	836516	-	2
chrXII	836554	-	4
chrXII	836579	-	6
chrXII	836580	-	1
chrXII	836598	-	5
chrXII	836835	-	2
chrXII	836844	-	1
chrXII	836863	-	2
chrXII	836994	-	2
chrXII	837004	-	1
chrXII	837007	-	14
chrXII	837015	-	2
chrXII	837030	-	4
chrXII	837069	-	6
chrXII	837087	-	1
chrXII	837089	-	1
chrXII	837115	-	1
chrXII	837116	-	11
chrXII	837117	-	1
chrXII	837138	-	4
chrXII	837150	-	1
chrXII	837151	-	5
chrXII	837175	-	1
chrXII	837195	-	1
chrXII	837207	-	1
chrXII	837212	-	1
chrXII	837234	-	1
chrXII	837261	-	9
chrXII	837269	-	2
chrXII	837279	-	2
chrXII	837312	-	6
chrXII	837339	-	2
chrXII	837388	-	3
chrXII	837870	-	2
chrXII	837872	-	1
chrXII	837873	-	2
chrXII	837874	-	1
chrXII	837877	-	4
chrXII	837878	-	2
chrXII	837879	-	6
chrXII	837880	-	6
chrXII	837881	-	3
chrXII	837882	-	8
chrXII	837883	-	7
chrXII	837886	-	4
chrXII	837888	-	6
chrXII	837889	-	6
chrXII	837890	-	19
chrXII	837891	-	26
chrXII	837892	-	4
chrXII	837893	-	4
chrXII	837894	-	7
chrXII	837895	-	1
chrXII	837896	-	1
chrXII	837898	-	2
chrXII	837899	-	2
chrXII	837900	-	1
chrXII	837901	-	3
chrXII	837902	-	2
chrXII	837917	-	2
chrXII	837919	-	3
chrXII	837920	-	1
chrXII	837923	-	1
chrXII	837925	-	4
chrXII	837932	-	1
chrXII	837935	-	1
chrXII	837939	-	2
chrXII	837942	-	3
chrXII	837944	-	1
chrXII	837945	-	10
chrXII	837949	-	2
chrXII	837952	-	1
chrXII	837953	-	2
chrXII	837956	+	1
chrXII	837957	+	1
chrXII	837957	-	1
chrXII	837958	-	14
chrXII	837959	-	10
chrXII	837960	-	1
chrXII	837961	-	4
chrXII	837962	-	18
chrXII	837963	-	8
chrXII	837964	-	1
chrXII	837965	-	4
chrXII	837967	-	1
chrXII	837968	-	2
chrXII	837969	-	5
chrXII	837973	-	2
chrXII	837979	-	1
chrXII	838010	-	4
chrXII	838012	-	5
chrXII	838014	-	6
chrXII	838018	-	1
chrXII	838020	-	1
chrXII	838021	-	3
chrXII	838022	-	3
chrXII	838023	-	3
chrXII	838026	-	2
chrXII	838027	-	14
chrXII	838033	-	3
chrXII	838035	-	2
chrXII	838036	-	3
chrXII	838037	-	1
chrXII	838038	-	18
chrXII	838040	-	1
chrXII	838044	-	2
chrXII	838050	-	2
chrXII	838051	-	4
chrXII	838053	-	3
chrXII	838056	-	1
chrXII	838071	-	1
chrXII	838080	-	2
chrXII	838102	-	10
chrXII	838103	-	1
chrXII	838104	-	1
chrXII	838105	-	1
chrXII	838119	-	5
chrXII	838120	-	1
chrXII	838122	-	2
chrXII	838125	-	1
chrXII	838140	-	3
chrXII	838143	-	6
chrXII	838149	-	1
chrXII	838153	-	4
chrXII	838154	-	1
chrXII	838157	-	3
chrXII	838158	-	1
chrXII	838161	-	2
chrXII	838163	-	1
chrXII	838169	-	1
chrXII	838172	-	1
chrXII	838175	-	4
chrXII	838182	-	1
chrXII	838188	-	2
chrXII	838189	-	2
chrXII	838191	-	1
chrXII	838195	-	7
chrXII	838203	-	7
chrXII	838219	-	1
chrXII	838222	-	2
chrXII	838224	-	2
chrXII	838225	-	14
chrXII	838240	-	6
chrXII	838243	-	6
chrXII	838252	-	1
chrXII	838253	-	4
chrXII	838263	-	7
chrXII	838266	-	7
chrXII	838280	-	1
chrXII	838283	-	1
chrXII	838304	-	9
chrXII	838310	-	2
chrXII	838312	-	1
chrXII	838313	-	9
chrXII	838318	-	4
chrXII	838322	-	1
chrXII	838323	-	3
chrXII	838325	-	3
chrXII	838326	-	20
chrXII	838332	-	1
chrXII	838335	-	1
chrXII	838336	-	9
chrXII	838340	-	1
chrXII	838347	-	11
chrXII	838349	-	1
chrXII	838358	-	22
chrXII	838362	-	1
chrXII	838363	-	9
chrXII	838370	-	1
chrXII	838390	-	1
chrXII	838400	-	1
chrXII	838406	-	1
chrXII	838411	-	1
chrXII	838413	-	10
chrXII	838420	-	8
chrXII	838421	-	9
chrXII	838423	-	4
chrXII	838425	-	1
chrXII	838426	-	2
chrXII	838430	-	7
chrXII	838431	-	1
chrXII	838432	-	11
chrXII	838441	-	3
chrXII	838443	-	1
chrXII	838447	-	2
chrXII	838448	-	2
chrXII	838451	-	1
chrXII	838467	-	7
chrXII	838468	-	5
chrXII	838472	-	1
chrXII	838485	-	1
chrXII	838506	-	1
chrXII	838512	-	1
chrXII	838519	-	1
chrXII	838523	-	1
chrXII	838524	-	8
chrXII	838526	-	6
chrXII	838556	-	1
chrXII	838596	-	2
chrXII	838605	-	3
chrXII	838610	-	11
chrXII	838612	-	3
chrXII	838615	-	4
chrXII	838633	-	2
chrXII	838634	-	24
chrXII	838636	-	1
chrXII	838637	-	2
chrXII	838638	-	3
chrXII	838655	-	4
chrXII	838668	-	1
chrXII	838678	-	2
chrXII	838681	-	1
chrXII	838688	-	3
chrXII	838690	-	3
chrXII	838696	-	1
chrXII	838703	-	2
chrXII	838707	-	6
chrXII	838715	-	3
chrXII	838717	-	6
chrXII	838730	-	13
chrXII	838734	-	1
chrXII	838735	-	2
chrXII	838743	-	1
chrXII	838748	-	4
chrXII	838752	-	1
chrXII	838754	-	1
chrXII	838755	-	23
chrXII	838756	-	22
chrXII	838757	-	1
chrXII	838759	-	1
chrXII	838761	-	1
chrXII	838763	-	11
chrXII	838776	-	1
chrXII	838777	-	13
chrXII	838780	-	1
chrXII	838785	-	5
chrXII	838787	-	3
chrXII	838801	-	1
chrXII	838805	-	2
chrXII	838820	-	3
chrXII	838834	-	1
chrXII	838838	-	1
chrXII	838852	-	2
chrXII	838857	-	1
chrXII	838863	-	1
chrXII	838869	-	1
chrXII	838870	-	7
chrXII	838873	-	1
chrXII	838875	-	12
chrXII	838883	-	1
chrXII	838885	-	1
chrXII	838886	-	4
chrXII	838891	-	1
chrXII	838892	-	22
chrXII	838911	-	2
chrXII	838914	-	4
chrXII	838917	-	3
chrXII	838918	-	4
chrXII	838927	-	2
chrXII	838931	-	1
chrXII	838935	-	8
chrXII	838940	-	9
chrXII	838941	-	11
chrXII	838944	-	1
chrXII	838952	-	1
chrXII	838953	-	13
chrXII	838955	-	1
chrXII	838967	-	6
chrXII	838972	-	1
chrXII	838974	-	9
chrXII	838988	-	2
chrXII	838990	-	1
chrXII	839001	-	11
chrXII	839008	-	3
chrXII	839009	-	1
chrXII	839012	-	5
chrXII	839018	-	2
chrXII	839031	-	2
chrXII	839032	-	8
chrXII	839041	-	3
chrXII	839042	-	1
chrXII	839044	-	3
chrXII	839048	-	4
chrXII	839061	-	10
chrXII	839079	-	5
chrXII	839082	-	9
chrXII	839084	-	9
chrXII	839085	-	1
chrXII	839086	-	4
chrXII	839089	-	5
chrXII	839096	-	1
chrXII	839097	-	5
chrXII	839106	-	1
chrXII	839107	-	3
chrXII	839112	-	1
chrXII	839116	-	3
chrXII	839119	-	8
chrXII	839138	-	1
chrXII	839139	-	2
chrXII	839142	-	33
chrXII	839143	-	1
chrXII	839144	-	4
chrXII	839150	-	5
chrXII	839154	-	1
chrXII	839155	-	2
chrXII	839162	-	2
chrXII	839175	-	1
chrXII	839179	-	1
chrXII	839190	-	2
chrXII	839191	-	1
chrXII	839215	-	1
chrXII	839229	-	2
chrXII	839231	-	2
chrXII	839247	-	3
chrXII	839250	-	1
chrXII	839251	-	1
chrXII	839258	-	1
chrXII	839260	-	21
chrXII	839263	-	1
chrXII	839281	-	1
chrXII	839296	-	1
chrXII	840010	+	1
chrXII	840049	+	3
chrXII	841379	+	1
chrXII	841494	+	1
chrXII	841518	+	1
chrXII	841922	+	15
chrXII	842356	+	2
chrXII	844270	+	2
chrXII	844272	+	1
chrXII	844274	+	11
chrXII	844277	+	1
chrXII	844288	+	3
chrXII	844300	+	3
chrXII	844305	+	1
chrXII	844311	+	4
chrXII	844314	+	5
chrXII	844315	+	1
chrXII	844327	+	1
chrXII	844347	+	1
chrXII	844368	+	1
chrXII	844392	+	6
chrXII	844399	+	2
chrXII	844402	+	12
chrXII	844403	+	1
chrXII	844406	+	1
chrXII	844409	+	1
chrXII	844418	+	3
chrXII	844423	+	2
chrXII	844425	+	5
chrXII	844427	+	1
chrXII	844432	+	12
chrXII	844433	+	1
chrXII	844437	+	12
chrXII	844438	+	1
chrXII	844477	+	6
chrXII	844478	+	1
chrXII	844483	+	1
chrXII	844518	+	7
chrXII	844532	+	18
chrXII	844539	+	9
chrXII	844543	+	4
chrXII	844544	+	1
chrXII	844588	+	10
chrXII	844589	+	3
chrXII	844612	+	2
chrXII	844615	+	2
chrXII	844625	+	1
chrXII	844638	+	6
chrXII	844662	+	1
chrXII	844665	+	2
chrXII	844667	+	3
chrXII	844684	+	2
chrXII	844725	+	4
chrXII	844727	+	11
chrXII	844729	+	1
chrXII	844736	+	1
chrXII	844751	+	1
chrXII	844765	+	2
chrXII	844773	+	1
chrXII	844780	+	1
chrXII	844797	+	1
chrXII	844808	+	1
chrXII	844849	+	4
chrXII	844850	+	1
chrXII	844861	+	18
chrXII	844895	+	1
chrXII	844916	+	1
chrXII	844951	+	2
chrXII	844955	+	4
chrXII	844958	+	1
chrXII	844960	+	1
chrXII	844962	+	1
chrXII	844966	+	3
chrXII	844975	+	1
chrXII	844978	+	3
chrXII	844988	+	11
chrXII	844990	+	2
chrXII	845007	+	8
chrXII	845012	+	6
chrXII	845025	+	6
chrXII	845026	+	1
chrXII	845035	+	2
chrXII	845078	+	1
chrXII	845086	+	1
chrXII	845097	+	7
chrXII	845099	+	1
chrXII	845122	+	3
chrXII	845135	+	1
chrXII	845532	+	1
chrXII	845576	+	8
chrXII	845590	+	1
chrXII	845593	+	2
chrXII	845595	+	2
chrXII	845619	+	4
chrXII	845620	+	2
chrXII	845621	+	2
chrXII	845623	+	1
chrXII	845653	+	2
chrXII	845662	+	1
chrXII	845663	+	1
chrXII	845769	+	6
chrXII	847622	-	1
chrXII	847624	-	4
chrXII	847671	-	3
chrXII	84830	+	1
chrXII	84885	+	1
chrXII	849687	+	2
chrXII	849711	+	1
chrXII	850376	+	6
chrXII	850421	+	3
chrXII	852750	-	2
chrXII	853124	-	1
chrXII	853200	-	3
chrXII	853468	+	1
chrXII	85347	+	10
chrXII	853472	+	2
chrXII	85397	+	2
chrXII	85462	+	1
chrXII	855882	+	25
chrXII	855893	+	1
chrXII	855896	+	4
chrXII	855899	+	1
chrXII	855925	+	1
chrXII	855935	+	1
chrXII	855980	+	1
chrXII	855987	+	1
chrXII	855988	+	3
chrXII	856022	+	1
chrXII	856043	+	1
chrXII	856054	+	1
chrXII	856081	+	1
chrXII	856082	+	3
chrXII	856089	+	1
chrXII	856092	+	2
chrXII	856098	+	5
chrXII	856101	+	5
chrXII	856129	+	6
chrXII	856130	+	1
chrXII	856205	+	3
chrXII	856209	+	2
chrXII	856258	+	1
chrXII	856457	+	2
chrXII	856458	+	2
chrXII	856459	+	1
chrXII	856482	+	8
chrXII	856484	+	1
chrXII	856490	+	2
chrXII	856503	+	4
chrXII	856519	+	1
chrXII	856520	+	1
chrXII	856532	+	1
chrXII	856533	+	5
chrXII	856548	+	1
chrXII	856571	+	1
chrXII	856591	+	2
chrXII	856612	+	1
chrXII	856630	+	1
chrXII	856645	+	1
chrXII	856651	+	1
chrXII	856707	+	2
chrXII	856708	+	50
chrXII	856709	+	33
chrXII	856710	+	1
chrXII	856711	+	3
chrXII	856719	+	7
chrXII	856720	+	6
chrXII	856721	+	10
chrXII	856722	+	1
chrXII	856723	+	3
chrXII	856724	+	1
chrXII	856726	+	2
chrXII	856728	+	2
chrXII	856732	+	1
chrXII	856734	+	6
chrXII	856735	+	26
chrXII	856736	+	11
chrXII	856737	+	8
chrXII	856739	+	1
chrXII	856740	+	10
chrXII	856747	+	10
chrXII	856748	+	12
chrXII	856749	+	19
chrXII	856750	+	52
chrXII	856751	+	71
chrXII	856752	+	45
chrXII	856753	+	24
chrXII	856754	+	38
chrXII	856755	+	13
chrXII	856756	+	1
chrXII	856758	+	4
chrXII	856760	+	1
chrXII	856761	+	5
chrXII	856762	+	1
chrXII	856765	+	7
chrXII	856767	+	4
chrXII	856772	+	11
chrXII	856773	+	1
chrXII	856774	+	34
chrXII	856776	+	1
chrXII	856777	+	1
chrXII	856778	+	4
chrXII	856779	+	4
chrXII	856780	+	6
chrXII	856781	+	44
chrXII	856782	+	33
chrXII	856783	+	3
chrXII	856784	+	3
chrXII	856785	+	1
chrXII	856787	+	1
chrXII	856790	+	1
chrXII	856791	+	25
chrXII	856792	+	9
chrXII	856793	+	4
chrXII	856796	+	9
chrXII	856799	+	1
chrXII	856800	+	1
chrXII	856803	+	1
chrXII	856805	+	6
chrXII	856806	+	2
chrXII	856807	+	3
chrXII	856808	+	11
chrXII	856809	+	33
chrXII	856810	+	14
chrXII	856811	+	11
chrXII	856812	+	3
chrXII	856814	+	1
chrXII	856815	+	2
chrXII	856816	+	6
chrXII	856818	+	8
chrXII	856822	+	80
chrXII	856823	+	55
chrXII	856824	+	32
chrXII	856825	+	113
chrXII	856826	+	64
chrXII	856827	+	116
chrXII	856828	+	20
chrXII	856829	+	1
chrXII	856830	+	11
chrXII	856831	+	9
chrXII	856832	+	26
chrXII	856833	+	101
chrXII	856834	+	147
chrXII	856835	+	12
chrXII	856837	+	13
chrXII	856838	+	2
chrXII	856839	+	9
chrXII	856840	+	2
chrXII	856841	+	3
chrXII	856842	+	8
chrXII	856843	+	2
chrXII	856845	+	1
chrXII	856846	+	96
chrXII	856847	+	239
chrXII	856848	+	72
chrXII	856849	+	159
chrXII	856850	+	290
chrXII	856851	+	219
chrXII	856852	+	61
chrXII	856853	+	109
chrXII	856854	+	2
chrXII	856855	+	11
chrXII	856856	+	6
chrXII	856857	+	2
chrXII	856859	+	1
chrXII	856860	+	26
chrXII	856861	+	1
chrXII	856862	+	1
chrXII	856863	+	7
chrXII	856865	+	1
chrXII	856866	+	2
chrXII	856869	+	2
chrXII	856870	+	2
chrXII	856871	+	62
chrXII	856872	+	53
chrXII	856873	+	29
chrXII	856874	+	53
chrXII	856875	+	46
chrXII	856876	+	4
chrXII	856877	+	1
chrXII	856878	+	6
chrXII	856879	+	1
chrXII	856880	+	7
chrXII	856881	+	7
chrXII	856882	+	11
chrXII	856883	+	36
chrXII	856884	+	5
chrXII	856885	+	37
chrXII	856886	+	8
chrXII	856890	+	1
chrXII	856891	+	4
chrXII	856892	+	2
chrXII	856895	+	4
chrXII	856899	+	1
chrXII	856900	+	1
chrXII	856901	+	1
chrXII	856902	+	2
chrXII	856904	+	1
chrXII	856922	+	9
chrXII	856924	+	1
chrXII	856971	+	8
chrXII	856972	+	1
chrXII	856997	+	3
chrXII	857009	+	4
chrXII	857019	+	1
chrXII	857025	+	1
chrXII	857040	+	13
chrXII	857051	+	1
chrXII	857057	+	2
chrXII	857060	+	1
chrXII	857065	+	5
chrXII	857072	+	1
chrXII	857078	+	2
chrXII	857165	+	8
chrXII	857167	+	2
chrXII	857168	+	1
chrXII	857204	+	1
chrXII	857205	+	14
chrXII	857217	+	3
chrXII	857224	+	2
chrXII	857252	+	1
chrXII	857297	+	4
chrXII	857299	+	2
chrXII	858242	+	1
chrXII	858509	-	2
chrXII	860134	+	2
chrXII	860831	+	2
chrXII	861243	+	1
chrXII	861521	+	1
chrXII	861553	+	1
chrXII	861977	-	7
chrXII	862135	-	1
chrXII	862198	-	1
chrXII	862227	-	7
chrXII	862537	+	1
chrXII	862574	+	1
chrXII	862590	+	1
chrXII	862600	+	1
chrXII	862608	+	5
chrXII	862625	+	1
chrXII	862655	+	1
chrXII	862683	+	6
chrXII	862704	+	3
chrXII	862705	+	1
chrXII	862758	+	2
chrXII	862777	+	1
chrXII	862813	+	6
chrXII	862831	+	1
chrXII	862866	+	2
chrXII	862891	+	5
chrXII	863001	+	1
chrXII	863008	+	1
chrXII	863147	+	1
chrXII	863245	+	5
chrXII	863379	+	1
chrXII	863403	+	1
chrXII	863499	+	1
chrXII	863555	+	6
chrXII	863562	+	5
chrXII	863701	+	12
chrXII	863702	+	1
chrXII	863704	+	1
chrXII	863983	+	3
chrXII	863996	+	1
chrXII	864063	+	1
chrXII	864095	+	2
chrXII	864127	+	2
chrXII	864157	+	3
chrXII	864316	+	3
chrXII	864518	+	11
chrXII	864522	+	1
chrXII	864531	+	2
chrXII	865135	+	1
chrXII	865136	+	1
chrXII	865137	+	1
chrXII	865228	+	1
chrXII	865290	+	2
chrXII	865332	+	2
chrXII	865428	+	1
chrXII	866034	+	1
chrXII	86608	+	6
chrXII	86615	+	1
chrXII	866451	+	3
chrXII	86652	+	7
chrXII	866598	+	3
chrXII	866608	+	1
chrXII	866766	+	1
chrXII	866885	+	1
chrXII	86710	+	2
chrXII	867180	+	4
chrXII	867181	+	1
chrXII	867182	+	10
chrXII	867205	+	1
chrXII	867208	+	1
chrXII	867251	+	1
chrXII	867282	+	2
chrXII	867306	+	1
chrXII	867307	+	2
chrXII	867321	+	6
chrXII	867322	+	4
chrXII	867375	+	6
chrXII	867419	+	2
chrXII	867425	+	9
chrXII	867426	+	1
chrXII	867427	+	2
chrXII	867429	+	2
chrXII	867442	+	8
chrXII	867443	+	1
chrXII	867446	+	1
chrXII	867453	+	5
chrXII	867489	+	1
chrXII	867496	+	1
chrXII	867533	+	4
chrXII	867551	+	9
chrXII	867600	+	7
chrXII	867602	+	1
chrXII	867610	+	2
chrXII	867615	+	2
chrXII	867672	+	3
chrXII	867673	+	3
chrXII	867697	+	1
chrXII	867717	+	8
chrXII	867718	+	1
chrXII	867719	+	2
chrXII	867748	+	3
chrXII	867755	+	4
chrXII	867799	+	1
chrXII	867816	+	1
chrXII	867820	+	1
chrXII	867829	+	2
chrXII	867856	+	2
chrXII	867870	+	7
chrXII	867950	+	1
chrXII	868002	+	5
chrXII	868025	+	3
chrXII	868034	+	2
chrXII	868036	+	5
chrXII	868048	+	3
chrXII	868118	+	1
chrXII	868119	+	2
chrXII	868127	+	10
chrXII	868167	+	1
chrXII	868179	+	2
chrXII	868214	+	2
chrXII	868235	+	2
chrXII	868236	+	3
chrXII	868237	+	1
chrXII	868292	+	3
chrXII	868293	+	1
chrXII	868314	+	5
chrXII	868361	+	1
chrXII	868396	+	2
chrXII	868418	+	1
chrXII	868421	+	1
chrXII	868558	+	3
chrXII	868570	+	1
chrXII	868659	+	1
chrXII	868847	-	1
chrXII	869001	-	10
chrXII	869062	-	4
chrXII	869496	-	1
chrXII	869504	-	3
chrXII	869918	-	1
chrXII	869955	-	4
chrXII	870186	-	6
chrXII	870529	+	1
chrXII	870577	-	1
chrXII	871769	+	1
chrXII	871889	+	1
chrXII	872213	+	2
chrXII	872247	+	1
chrXII	872248	+	1
chrXII	872294	+	4
chrXII	872295	+	1
chrXII	872297	+	1
chrXII	872336	+	2
chrXII	872435	+	1
chrXII	872511	+	1
chrXII	872648	+	2
chrXII	872672	+	2
chrXII	872745	+	1
chrXII	872771	+	2
chrXII	87291	+	1
chrXII	872924	+	6
chrXII	872927	+	6
chrXII	87299	+	1
chrXII	87301	+	1
chrXII	87325	+	3
chrXII	874042	+	1
chrXII	874043	+	5
chrXII	874044	+	7
chrXII	874048	+	4
chrXII	874049	+	5
chrXII	874353	+	1
chrXII	87470	+	1
chrXII	874715	+	6
chrXII	875358	+	1
chrXII	875390	+	1
chrXII	875401	+	1
chrXII	875521	+	1
chrXII	875909	-	2
chrXII	875928	-	1
chrXII	875936	-	2
chrXII	875937	-	7
chrXII	875942	-	1
chrXII	876054	-	4
chrXII	876076	-	1
chrXII	876078	-	2
chrXII	876081	-	5
chrXII	876103	-	1
chrXII	876113	-	1
chrXII	876135	-	1
chrXII	876279	-	1
chrXII	876302	-	2
chrXII	876321	-	1
chrXII	876336	-	1
chrXII	876340	-	2
chrXII	876400	-	3
chrXII	876665	-	1
chrXII	876667	-	1
chrXII	876704	-	2
chrXII	876708	-	1
chrXII	876709	-	2
chrXII	876763	-	2
chrXII	876769	-	2
chrXII	876809	-	1
chrXII	876810	-	2
chrXII	876833	-	1
chrXII	876865	-	1
chrXII	876871	-	8
chrXII	876890	-	5
chrXII	876918	-	4
chrXII	876933	-	8
chrXII	87702	+	2
chrXII	877258	-	5
chrXII	877273	-	4
chrXII	877276	-	3
chrXII	877286	-	1
chrXII	877295	-	2
chrXII	87730	+	1
chrXII	877303	-	1
chrXII	877305	-	2
chrXII	877306	-	8
chrXII	877341	-	1
chrXII	877346	-	1
chrXII	877350	-	2
chrXII	877374	-	6
chrXII	878659	+	4
chrXII	879387	+	1
chrXII	879416	+	2
chrXII	879448	+	4
chrXII	879479	+	1
chrXII	879494	+	1
chrXII	883436	-	1
chrXII	883471	-	1
chrXII	885360	+	8
chrXII	885467	+	1
chrXII	88579	+	1
chrXII	88609	+	3
chrXII	886115	+	1
chrXII	88612	+	1
chrXII	88613	+	1
chrXII	88618	+	4
chrXII	88623	+	1
chrXII	88625	+	2
chrXII	88628	+	11
chrXII	88639	+	3
chrXII	88640	+	1
chrXII	88642	+	4
chrXII	88643	+	2
chrXII	88647	+	2
chrXII	88662	+	1
chrXII	88664	+	15
chrXII	88665	+	5
chrXII	88666	+	14
chrXII	88668	+	9
chrXII	88670	+	2
chrXII	886704	+	3
chrXII	88673	+	2
chrXII	88674	+	1
chrXII	88687	+	6
chrXII	88703	+	11
chrXII	88704	+	1
chrXII	88707	+	10
chrXII	88710	+	11
chrXII	88716	+	4
chrXII	88717	+	23
chrXII	88720	+	3
chrXII	88725	+	4
chrXII	88727	+	9
chrXII	88728	+	2
chrXII	88736	+	1
chrXII	88737	+	2
chrXII	88739	+	7
chrXII	88741	+	3
chrXII	88743	+	9
chrXII	88745	+	2
chrXII	88760	+	1
chrXII	88768	+	4
chrXII	88776	+	1
chrXII	88779	+	6
chrXII	88782	+	8
chrXII	88784	+	4
chrXII	88785	+	1
chrXII	88787	+	1
chrXII	887930	+	2
chrXII	88805	+	1
chrXII	88831	+	5
chrXII	88846	+	16
chrXII	88849	+	7
chrXII	88854	+	1
chrXII	88868	+	6
chrXII	88872	+	1
chrXII	88877	+	1
chrXII	88880	+	2
chrXII	88885	+	4
chrXII	88890	+	5
chrXII	88914	+	5
chrXII	88920	+	1
chrXII	88923	+	3
chrXII	88928	+	2
chrXII	88930	+	1
chrXII	88933	+	1
chrXII	88940	+	11
chrXII	88941	+	7
chrXII	88946	+	1
chrXII	88948	+	13
chrXII	88949	+	1
chrXII	88965	+	2
chrXII	88966	+	1
chrXII	88972	+	6
chrXII	889823	-	1
chrXII	88983	+	2
chrXII	889855	-	1
chrXII	889861	-	2
chrXII	89000	+	1
chrXII	89008	+	1
chrXII	89009	+	6
chrXII	89010	+	1
chrXII	89011	+	1
chrXII	89025	+	2
chrXII	89031	+	15
chrXII	89032	+	1
chrXII	89033	+	1
chrXII	89062	+	6
chrXII	89079	+	1
chrXII	89081	+	7
chrXII	89097	+	5
chrXII	89116	+	1
chrXII	89117	+	8
chrXII	89120	+	4
chrXII	89122	+	3
chrXII	89123	+	10
chrXII	89124	+	18
chrXII	89139	+	1
chrXII	891393	-	1
chrXII	891394	-	6
chrXII	89140	+	1
chrXII	89141	+	12
chrXII	89167	+	1
chrXII	89180	+	1
chrXII	89188	+	3
chrXII	892037	-	6
chrXII	892040	-	9
chrXII	892166	-	1
chrXII	892167	-	6
chrXII	892168	-	1
chrXII	892245	-	7
chrXII	89231	+	3
chrXII	89237	+	2
chrXII	89266	+	8
chrXII	89276	+	9
chrXII	89278	+	2
chrXII	89284	+	1
chrXII	89286	+	1
chrXII	89288	+	1
chrXII	89289	+	8
chrXII	89290	+	1
chrXII	89291	+	3
chrXII	89355	+	5
chrXII	89358	+	4
chrXII	893623	+	1
chrXII	89371	+	2
chrXII	89372	+	2
chrXII	89373	+	1
chrXII	89374	+	1
chrXII	89387	+	5
chrXII	89388	+	1
chrXII	89395	+	4
chrXII	89397	+	1
chrXII	89398	+	8
chrXII	894101	+	2
chrXII	894151	+	1
chrXII	89425	+	2
chrXII	89426	+	7
chrXII	89429	+	1
chrXII	89439	+	1
chrXII	89456	+	6
chrXII	89478	+	2
chrXII	89479	+	5
chrXII	89480	+	1
chrXII	89487	+	3
chrXII	89489	+	4
chrXII	89502	+	1
chrXII	89505	+	4
chrXII	89512	+	5
chrXII	89520	+	10
chrXII	89521	+	1
chrXII	89522	+	2
chrXII	89524	+	8
chrXII	89530	+	1
chrXII	89542	+	1
chrXII	89550	+	2
chrXII	89552	+	8
chrXII	895710	+	4
chrXII	89590	+	8
chrXII	89592	+	16
chrXII	89595	+	3
chrXII	896041	+	6
chrXII	89613	+	1
chrXII	89614	+	2
chrXII	89620	+	3
chrXII	89632	+	1
chrXII	89635	+	1
chrXII	89636	+	1
chrXII	89653	+	6
chrXII	89673	+	4
chrXII	89687	+	4
chrXII	89696	+	1
chrXII	89715	+	2
chrXII	89717	+	4
chrXII	89723	+	2
chrXII	89727	+	1
chrXII	89759	+	1
chrXII	89762	+	1
chrXII	897659	-	1
chrXII	89774	+	1
chrXII	89776	+	1
chrXII	89780	+	2
chrXII	89798	+	1
chrXII	89799	+	5
chrXII	89803	+	4
chrXII	89804	+	1
chrXII	89807	+	1
chrXII	898099	+	1
chrXII	89810	+	2
chrXII	898120	+	10
chrXII	89814	+	2
chrXII	898147	+	3
chrXII	89815	+	1
chrXII	89816	+	5
chrXII	898183	+	2
chrXII	898195	+	2
chrXII	898234	+	3
chrXII	898267	+	1
chrXII	898283	+	2
chrXII	898339	+	1
chrXII	898347	+	5
chrXII	89835	+	1
chrXII	898353	+	1
chrXII	898390	+	2
chrXII	898423	+	2
chrXII	898450	+	1
chrXII	89846	+	7
chrXII	898479	+	2
chrXII	89849	+	4
chrXII	89854	+	4
chrXII	898566	+	5
chrXII	898581	+	4
chrXII	898605	+	2
chrXII	89862	+	2
chrXII	898629	+	1
chrXII	89864	+	1
chrXII	898641	+	4
chrXII	898644	+	3
chrXII	898645	+	5
chrXII	898647	+	2
chrXII	898650	+	19
chrXII	898651	+	9
chrXII	898682	+	4
chrXII	898683	+	1
chrXII	89870	+	5
chrXII	898733	+	3
chrXII	898737	+	9
chrXII	898738	+	8
chrXII	898739	+	19
chrXII	898745	+	2
chrXII	898748	+	1
chrXII	898750	+	1
chrXII	898757	+	1
chrXII	898766	+	1
chrXII	898770	+	4
chrXII	898776	+	2
chrXII	898777	+	6
chrXII	898778	+	1
chrXII	89880	+	1
chrXII	898803	+	2
chrXII	89881	+	10
chrXII	898814	+	4
chrXII	898828	+	2
chrXII	898829	+	1
chrXII	898831	+	1
chrXII	898832	+	1
chrXII	898833	+	1
chrXII	898834	+	2
chrXII	898835	+	1
chrXII	898836	+	3
chrXII	898841	+	1
chrXII	898844	+	4
chrXII	898859	+	3
chrXII	89888	+	7
chrXII	89889	+	2
chrXII	89890	+	1
chrXII	89891	+	10
chrXII	89893	+	2
chrXII	89898	+	14
chrXII	89900	+	1
chrXII	89903	+	6
chrXII	89908	+	1
chrXII	899168	+	1
chrXII	899178	+	10
chrXII	899179	+	9
